,id_text,id_forum,text,type,tagger,pasien,usia_pasien,penyakit,gejala,kapan,periode,tindakan,outcome,pertanyaan,pembuka,penyebab,prakondisi,objek,penutup,referensi,artikel,observasi,clean_no_stopwords,remove_char,clean_stopwords
52,53,10,Hipertensi membuat jantung terpaksa harus bekerja lebih keras untuk melawan tekanan darah yang tinggi dan memompa darah ke seluruh tubuh,a,f,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hipertensi membuat jantung terpaksa harus bekerja lebih keras untuk melawan tekanan darah yang tinggi dan memompa darah ke seluruh tubuh,hipertensi membuat jantung terpaksa harus bekerja lebih keras untuk melawan tekanan darah yang tinggi dan memompa darah ke seluruh tubuh,hipertensi jantung terpaksa keras melawan tekanan darah memompa darah tubuh
53,54,10,"Bila sudah mengalami gagal jantung, tidak bisa kembali menjadi seperti saat sebelum mengalami gagal jantung",a,f,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Bila sudah mengalami gagal jantung, tidak bisa kembali menjadi seperti saat sebelum mengalami gagal jantung",bila sudah mengalami gagal jantung tidak bisa kembali menjadi seperti saat sebelum mengalami gagal jantung,mengalami gagal jantung mengalami gagal jantung
54,55,10,Hal yang bisa dilakukan adalah membantu meringankan gejalanya dan mencegah agar penyakitnya tidak bertambah berat,a,f,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Hal yang bisa dilakukan adalah membantu meringankan gejalanya dan mencegah agar penyakitnya tidak bertambah berat,hal yang bisa dilakukan adalah membantu meringankan gejalanya dan mencegah agar penyakitnya tidak bertambah berat,membantu meringankan gejalanya mencegah penyakitnya bertambah berat
55,56,10,"Caranya adalah dengan memeriksakan diri ke dokter spesialis jantung dan pembuluh darah secara langsung karena pada setiap orang yang mengalami gagal jantung, ada tingkat keparahan yang berbeda-beda dan juga tergantung pada kondisi pasien sehingga pengobatannya pun bisa berbeda-beda",a,f,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Caranya adalah dengan memeriksakan diri ke dokter spesialis jantung dan pembuluh darah secara langsung karena pada setiap orang yang mengalami gagal jantung, ada tingkat keparahan yang berbeda-beda dan juga tergantung pada kondisi pasien sehingga pengobatannya pun bisa berbeda-beda",caranya adalah dengan memeriksakan diri ke dokter spesialis jantung dan pembuluh darah secara langsung karena pada setiap orang yang mengalami gagal jantung ada tingkat keparahan yang berbeda-beda dan juga tergantung pada kondisi pasien sehingga pengobatannya pun bisa berbeda-beda,memeriksakan dokter spesialis jantung pembuluh darah langsung orang mengalami gagal jantung tingkat keparahan berbeda-beda tergantung kondisi pasien pengobatannya berbeda-beda
56,57,10,Pilihan obat yang bisa diberikan juga sangat banyak dan harus disesuaikan dengan kondisi,a,f,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pilihan obat yang bisa diberikan juga sangat banyak dan harus disesuaikan dengan kondisi,pilihan obat yang bisa diberikan juga sangat banyak dan harus disesuaikan dengan kondisi,pilihan obat disesuaikan kondisi
57,58,10,Tidak ada satu obat yang bisa diberikan untuk semua orang,a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tidak ada satu obat yang bisa diberikan untuk semua orang,tidak ada satu obat yang bisa diberikan untuk semua orang,obat orang
58,59,10,"Yang bisa dilakukan sendiri di rumah adalah membantu mengurangi beban jantung dengan membatasi asupan natrium atau garam (maksimum setengah sendok teh per hari), membatasi cairan (tidak melebihi 2,5 liter per hari), dan mengurangi aktivitas",a,f,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,"Yang bisa dilakukan sendiri di rumah adalah membantu mengurangi beban jantung dengan membatasi asupan natrium atau garam (maksimum setengah sendok teh per hari), membatasi cairan (tidak melebihi 2,5 liter per hari), dan mengurangi aktivitas",yang bisa dilakukan sendiri di rumah adalah membantu mengurangi beban jantung dengan membatasi asupan natrium atau garam maksimum setengah sendok teh per hari membatasi cairan tidak melebihi 25 liter per hari dan mengurangi aktivitas,rumah membantu mengurangi beban jantung membatasi asupan natrium garam maksimum sendok teh membatasi cairan melebihi 25 liter mengurangi aktivitas
59,60,10,"Selain itu, segera pergi berobat ke dokter spesialis jantung dan pembuluh darah untuk mendapatkan obat yang sesuai dengan kondisi ayah Anda",a,f,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Selain itu, segera pergi berobat ke dokter spesialis jantung dan pembuluh darah untuk mendapatkan obat yang sesuai dengan kondisi ayah Anda",selain itu segera pergi berobat ke dokter spesialis jantung dan pembuluh darah untuk mendapatkan obat yang sesuai dengan kondisi ayah anda,pergi berobat dokter spesialis jantung pembuluh darah obat sesuai kondisi ayah
60,61,10,Hindari membeli obat-obatan sendiri yang bukan dari anjuran dokter,a,f,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Hindari membeli obat-obatan sendiri yang bukan dari anjuran dokter,hindari membeli obat-obatan sendiri yang bukan dari anjuran dokter,hindari membeli obat-obatan anjuran dokter
61,62,10,Semoga membantu,a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Semoga membantu,semoga membantu,semoga membantu
62,63,11,"Halo dok 2 hari ini saya keringat dingin di kepala, leher, sampai badan",q,f,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Halo dok 2 hari ini saya keringat dingin di kepala, leher, sampai badan",halo dok 2 hari ini saya keringat dingin di kepala leher sampai badan,halo dok 2 keringat dingin kepala leher badan
63,64,11,Saya juga jadi gampang capek dan kadang sesak nafas dan Kaki terasa dingin,q,f,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Saya juga jadi gampang capek dan kadang sesak nafas dan Kaki terasa dingin,saya juga jadi gampang capek dan kadang sesak nafas dan kaki terasa dingin,gampang capek kadang sesak nafas kaki dingin
64,65,11,Apakah ada hubungan nya dgn penyakit jantung? Saya juga ada batu empedu dok,q,f,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Apakah ada hubungan nya dengan penyakit jantung? Saya juga ada batu empedu dok,apakah ada hubungan nya dengan penyakit jantung saya juga ada batu empedu dok,hubungan nya penyakit jantung batu empedu dok
65,66,11,Apa yg harus saya lakukan,q,f,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Apa yang harus saya lakukan,apa yang harus saya lakukan,lakukan
66,67,12,"Alo, Terima kasih atas pertanyaannya",a,f,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Alo, Terima kasih atas pertanyaannya",alo terima kasih atas pertanyaannya,alo terima kasih pertanyaannya
67,68,12,"Sering merasa keringat dingin di beberapa bagian tubuh, gampang capek, kadang sesak napas, kaki terasa dingin dengan adanya riwayat batu empedu dapat disebabkan oleh beberapa kemungkinan, seperti Gagal jantung, Tekanan darah rendah, Anemia, Fibromyalgia",a,f,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sering merasa keringat dingin di beberapa bagian tubuh, gampang capek, kadang sesak napas, kaki terasa dingin dengan adanya riwayat batu empedu dapat disebabkan oleh beberapa kemungkinan, seperti Gagal jantung, Tekanan darah rendah, Anemia, Fibromyalgia",sering merasa keringat dingin di beberapa bagian tubuh gampang capek kadang sesak napas kaki terasa dingin dengan adanya riwayat batu empedu dapat disebabkan oleh beberapa kemungkinan seperti gagal jantung tekanan darah rendah anemia fibromyalgia,keringat dingin tubuh gampang capek kadang sesak napas kaki dingin riwayat batu empedu disebabkan gagal jantung tekanan darah rendah anemia fibromyalgia
68,69,12,"Apabila keluhan ini terjadi terus menerus dalam 1 minggu belakangan ini, sebaiknya periksakan diri Anda ke dokter, ya",a,f,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Apabila keluhan ini terjadi terus menerus dalam 1 minggu belakangan ini, sebaiknya periksakan diri Anda ke dokter, ya",apabila keluhan ini terjadi terus menerus dalam 1 minggu belakangan ini sebaiknya periksakan diri anda ke dokter ya,keluhan menerus 1 minggu periksakan dokter ya
69,70,12,"Dokter akan menanyakan riwayat keluhan secara lengkap, melakukan pemeriksaan fisik, dan pemeriksaan penunjang yang relevan seperti tes darah lengkap, rontgen dada, maupun EKG, sehingga dokter dapat menentukan penyebab kondisi yang Anda alami dan memberikan terapi yang sesuai",a,f,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,"Dokter akan menanyakan riwayat keluhan secara lengkap, melakukan pemeriksaan fisik, dan pemeriksaan penunjang yang relevan seperti tes darah lengkap, rontgen dada, maupun EKG, sehingga dokter dapat menentukan penyebab kondisi yang Anda alami dan memberikan terapi yang sesuai",dokter akan menanyakan riwayat keluhan secara lengkap melakukan pemeriksaan fisik dan pemeriksaan penunjang yang relevan seperti tes darah lengkap rontgen dada maupun ekg sehingga dokter dapat menentukan penyebab kondisi yang anda alami dan memberikan terapi yang sesuai,dokter riwayat keluhan lengkap pemeriksaan fisik pemeriksaan penunjang relevan tes darah lengkap rontgen dada ekg dokter menentukan penyebab kondisi alami terapi sesuai
70,71,12,"Untuk sementara waktu, identifikasi faktor pemicu dari keluhan, istirahat yang cukup, minum air putih 2-3 liter per hari, tidak merokok, dan mengelola stres dengan baik",a,f,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"Untuk sementara waktu, identifikasi faktor pemicu dari keluhan, istirahat yang cukup, minum air putih 2-3 liter per hari, tidak merokok, dan mengelola stres dengan baik",untuk sementara waktu identifikasi faktor pemicu dari keluhan istirahat yang cukup minum air putih 2-3 liter per hari tidak merokok dan mengelola stres dengan baik,identifikasi faktor pemicu keluhan istirahat minum air putih 2-3 liter merokok mengelola stres
71,72,12,Semoga informasi ini dapat membantu dan semoga lekas sembuh ya,a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Semoga informasi ini dapat membantu dan semoga lekas sembuh ya,semoga informasi ini dapat membantu dan semoga lekas sembuh ya,semoga informasi membantu semoga lekas sembuh ya
72,73,13,"Mau bertanya dok ketika sesorang terkena gagal jantung ( heart failure) , darah yang berbalik kembali ke paru- paru karena ketidakmampuan jantung untuk memompa akan menyebabkan terjadinya penyakit atau gangguan seperti apa ya dok? Dan untuk gejalanya bagaimana?",q,f,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"Mau bertanya dok ketika sesorang terkena gagal jantung ( heart failure) , darah yang berbalik kembali ke paru- paru karena ketidakmampuan jantung untuk memompa akan menyebabkan terjadinya penyakit atau gangguan seperti apa ya dok? Dan untuk gejalanya bagaimana?",mau bertanya dok ketika sesorang terkena gagal jantung  heart failure  darah yang berbalik kembali ke paru- paru karena ketidakmampuan jantung untuk memompa akan menyebabkan terjadinya penyakit atau gangguan seperti apa ya dok dan untuk gejalanya bagaimana,dok sesorang terkena gagal jantung heart failure darah berbalik paru- paru ketidakmampuan jantung memompa menyebabkan penyakit gangguan ya dok gejalanya
73,74,14,"Alo, terimakasih atas pertanyaannya",a,f,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Alo, terimakasih atas pertanyaannya",alo terimakasih atas pertanyaannya,alo terimakasih pertanyaannya
74,75,14,"Jantung adalah organ yang vital fungsinya dalam memompa darah kaya oksigen dari paru ke seluruh tubuh, dan memompa darah kaya karbondioksida kembali ke paru",a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jantung adalah organ yang vital fungsinya dalam memompa darah kayak oksigen dari paru ke seluruh tubuh, dan memompa darah kayak karbondioksida kembali ke paru",jantung adalah organ yang vital fungsinya dalam memompa darah kayak oksigen dari paru ke seluruh tubuh dan memompa darah kayak karbondioksida kembali ke paru,jantung organ vital fungsinya memompa darah kayak oksigen paru tubuh memompa darah kayak karbondioksida paru
75,76,14,"Gangguan kronis pada jantung, terutama karena penyakit jantung koroner, serangan jantung, gangguan katup jantung, kardiomiopati, miokarditis, aritmia, hingga penyakit pada sistem organ lain yang mempengaruhi kerja jantung (seperti hipertiroidisme, hemokromatosis, diabetes), jika tidak tertangani dengan baik, bisa memicu komplikasi berupa gagal jantung",a,f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gangguan kronis pada jantung, terutama karena penyakit jantung koroner, serangan jantung, gangguan katup jantung, kardiomiopati, miokarditis, aritmia, hingga penyakit pada sistem organ lain yang mempengaruhi kerja jantung (seperti hipertiroidisme, hemokromatosis, diabetes), jika tidak tertangani dengan baik, bisa memicu komplikasi berupa gagal jantung",gangguan kronis pada jantung terutama karena penyakit jantung koroner serangan jantung gangguan katup jantung kardiomiopati miokarditis aritmia hingga penyakit pada sistem organ lain yang mempengaruhi kerja jantung seperti hipertiroidisme hemokromatosis diabetes jika tidak tertangani dengan baik bisa memicu komplikasi berupa gagal jantung,gangguan kronis jantung penyakit jantung koroner serangan jantung gangguan katup jantung kardiomiopati miokarditis aritmia penyakit sistem organ mempengaruhi kerja jantung hipertiroidisme hemokromatosis diabetes tertangani memicu komplikasi gagal jantung
76,77,14,"Berdasarkan perjalanan penyakitnya, gagal jantung diklasifikasikan menjadi beberapa jenis",a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Berdasarkan perjalanan penyakitnya, gagal jantung diklasifikasikan menjadi beberapa jenis",berdasarkan perjalanan penyakitnya gagal jantung diklasifikasikan menjadi beberapa jenis,berdasarkan perjalanan penyakitnya gagal jantung diklasifikasikan jenis
77,78,14,Adapun jenis gagal jantung yang sering membuat masalah di paru adalah gagal jantung sisi kiri,a,f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adapun jenis gagal jantung yang sering membuat masalah di paru adalah gagal jantung sisi kiri,adapun jenis gagal jantung yang sering membuat masalah di paru adalah gagal jantung sisi kiri,jenis gagal jantung paru gagal jantung sisi kiri
78,79,14,"Kondisi ini terjadi ketika jantung gagal memompa darah dengan optimal, sehingga membuat aliran darah berbalik dan menumpuk (kongesti) di paru",a,f,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Kondisi ini terjadi ketika jantung gagal memompa darah dengan optimal, sehingga membuat aliran darah berbalik dan menumpuk (kongesti) di paru",kondisi ini terjadi ketika jantung gagal memompa darah dengan optimal sehingga membuat aliran darah berbalik dan menumpuk kongesti di paru,kondisi jantung gagal memompa darah optimal aliran darah berbalik menumpuk kongesti paru
79,80,14,"Imbasnya, cairan bisa menumpuk pada kantung-kantung udara di paru (alveoli) sehingga menyebabkan edema paru, yang ditandai dengan sesak napas, batuk terkadang disertai darah, mengi, lemas, berkeringat dingin, gelisah, bibir dan kuku kebiruan, jantung berdebar, dan beragam sensasi tidak nyaman lainnya yang angat mengganggu aktifitas",a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Imbasnya, cairan bisa menumpuk pada kantung-kantung udara di paru (alveoli) sehingga menyebabkan edema paru, yang ditandai dengan sesak napas, batuk terkadang disertai darah, mengi, lemas, berkeringat dingin, gelisah, bibir dan kuku kebiruan, jantung berdebar, dan beragam sensasi tidak nyaman lainnya yang angat mengganggu aktifitas",imbasnya cairan bisa menumpuk pada kantung-kantung udara di paru alveoli sehingga menyebabkan edema paru yang ditandai dengan sesak napas batuk terkadang disertai darah mengi lemas berkeringat dingin gelisah bibir dan kuku kebiruan jantung berdebar dan beragam sensasi tidak nyaman lainnya yang angat mengganggu aktifitas,imbasnya cairan menumpuk kantung-kantung udara paru alveoli menyebabkan edema paru ditandai sesak napas batuk terkadang disertai darah mengi lemas berkeringat dingin gelisah bibir kuku kebiruan jantung berdebar beragam sensasi nyaman angat mengganggu aktifitas
80,81,14,"Lebih lanjut, kondisi ini bisa juga memicu terjadinya pneumonia, emboli paru, efusi pleura, hingga gagal napas yang amat mematikan",a,f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lebih lanjut, kondisi ini bisa juga memicu terjadinya pneumonia, emboli paru, efusi pleura, hingga gagal napas yang amat mematikan",lebih lanjut kondisi ini bisa juga memicu terjadinya pneumonia emboli paru efusi pleura hingga gagal napas yang amat mematikan,kondisi memicu pneumonia emboli paru efusi pleura gagal napas mematikan
81,82,14,"Karenanya, sebelum memicu komplikasi lain yang serius, penderita gagal jantung sepatutnya diperiksakan langsung ke dokter, dokter jantung, atau dokter penyakit dalam, sehingga kondisinya bisa dievaluasi lantas ditangani dengan optimal",a,f,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Karenanya, sebelum memicu komplikasi lain yang serius, penderita gagal jantung sepatutnya diperiksakan langsung ke dokter, dokter jantung, atau dokter penyakit dalam, sehingga kondisinya bisa dievaluasi lantas ditangani dengan optimal",karenanya sebelum memicu komplikasi lain yang serius penderita gagal jantung sepatutnya diperiksakan langsung ke dokter dokter jantung atau dokter penyakit dalam sehingga kondisinya bisa dievaluasi lantas ditangani dengan optimal,memicu komplikasi serius penderita gagal jantung sepatutnya diperiksakan langsung dokter dokter jantung dokter penyakit kondisinya dievaluasi lantas ditangani optimal
82,83,14,Semoga membantu ya,a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Semoga membantu ya,semoga membantu ya,semoga membantu ya
83,84,15,"siang dok, temen saya lagi tidur tiba2 kayak sesak napas dadanya ngangkat sambil mulut kebuka kayak di film2 horror, trus saya tekan dadanya akhirnya sadar, itu kira2 sakit apa ya? dan solusinya gimana",q,f,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,"siang dok, teman saya lagi tidur tiba-tiba kayak sesak napas dadanya ngangkat sambil mulut kebuka kayak di film2 horror, terus saya tekan dadanya akhirnya sadar, itu kira-kira sakit apa ya? dan solusinya bagaimana",siang dok teman saya lagi tidur tiba-tiba kayak sesak napas dadanya ngangkat sambil mulut kebuka kayak di film2 horror terus saya tekan dadanya akhirnya sadar itu kira-kira sakit apa ya dan solusinya bagaimana,siang dok teman tidur kayak sesak napas dadanya ngangkat mulut kebuka kayak film2 horror tekan dadanya sadar sakit ya solusinya
84,85,16,"Alo, teriakasih atas pertanyaannya",a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Alo, teriakasih atas pertanyaannya",alo teriakasih atas pertanyaannya,alo teriakasih pertanyaannya
85,86,16,"Tampak seperti kesulitan bernapas, hingga dada terangkat dan mulut membuka saat tidur bisa terjadi murni karena mimpi buruk, namun bisa juga karena pencetus lain, misalnya paralisis tidur, apnea tidur, refluks asam lambung, asma, gagal jantung kongestif, alkoholisme, efek samping pengobatan, dan banyak lagi gangguan medis lainnya",a,f,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Tampak seperti kesulitan bernapas, hingga dada terangkat dan mulut membuka saat tidur bisa terjadi murni karena mimpi buruk, namun bisa juga karena pencetus lain, misalnya paralisis tidur, apnea tidur, refluks asam lambung, asma, gagal jantung kongestif, alkoholisme, efek samping pengobatan, dan banyak lagi gangguan medis lainnya",tampak seperti kesulitan bernapas hingga dada terangkat dan mulut membuka saat tidur bisa terjadi murni karena mimpi buruk namun bisa juga karena pencetus lain misalnya paralisis tidur apnea tidur refluks asam lambung asma gagal jantung kongestif alkoholisme efek samping pengobatan dan banyak lagi gangguan medis lainnya,kesulitan bernapas dada terangkat mulut membuka tidur murni mimpi buruk pencetus paralisis tidur apnea tidur refluks asam lambung asma gagal jantung kongestif alkoholisme efek samping pengobatan gangguan medis
