id_text,id_forum,text,type,tagger,pasien,usia_pasien,penyakit,gejala,kapan,periode,tindakan,outcome,pertanyaan,pembuka,penyebab,prakondisi,objek,penutup,referensi,artikel,observasi
502,81,2 minggu ini saya suntik vit c,q,b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
503,81,"Pada minggu pertama, injeksi 1 suntik tidak pas, injeksi 2 berhasil masuk namun pada detik2 terakhir, pembuluh darah saya pecah sehingga terasa sakit sekali",q,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,81,"Pada minggu kedua, saya mengalami 5 injeksi dan semuanya tidak berhasil (setiap jarum masuk pembuluh darah pecah sehingga darah rembes di bawah kulit) karena pembuluh darah saya sulit diraba",q,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
505,81,Saya minta ditunda ke hari berikutnya,q,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,81,"Hari berikutnya injeksi 1, vitamin masuk sebagian, pembuluh darah saya pecah lagi, akhirnya pindah titik untuk menghabiskan sisa vitaminnya dan pada titik berikutnya pun di detik2 terakhir pembuluh darah saya pecah",q,b,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
507,81,"Dulu setiap ambil darah, saya selalu disarankan minum air putih yg bnyk karena darah saya kental (dan pembuluh darah saya sulit ditemukan) padahal intensitas minum saya sudah lebih dari 3 liter sehari",q,b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
508,81,Yg ingin saya tanyakan apakah ini sesuatu yg perlu dikhawatirkan? ,q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
509,81,Apakah ada cara selain minum air putih agar kedepannya pembuluh darah saya mudah ketemu? Terima kasih,q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
510,82,"Alo, selamat malam",a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
511,82, sebelumnya apa indikasi anda melakukan penyuntikan vitamin c? ,a,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
512,82,saran saya lakukan terapi terutama penyuntikan atau infus hanya sesuai indikasi dari dokter walaupun itu vitamin,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
513,82,untuk kondisi anda melakukan penyuntikan selalu gagal dimana mudah nya pecah pembuluh darah kondisi dapat disebabkan karena pembuluh daeau yang kecil atau tipis hal ini merupakan suatu bawaan struktur anatomis selain itu juga bisa diakibatkan karena mengalami kekuarangan cairan maka dipelrukan konsumsi air putih yang banyak,a,b,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
514,82,selain akibat tersebut bisa jadi akibat kurang trampilnya petugas dalam melakukan penyuntikan,a,b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
515,82,untuk penyebabnya pembluh darah yang tipis saya kira tidak ada penyebab yang spesifik karena ini sudah bawaan dari struktur anatomis ,a,b,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
516,82,yang perlu anda lakukan adalah dengan mengubah pola gaya hidup yang sehat dengan konsumsi air putih yang cukup serta melakukan akitivitas fisik terutama yang melibatkan otot lengan bawah dengan sendirinya kemungkinan ukuran pembuluh darah akan bertambah,a,b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
517,82,selain itu jika tidak bisa dilakukan penyutikan maka bisa dilakukan tindakan alternatif lain dengan mengonsumsi obat atau vitamin melalui oral,a,b,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
518,82,semoga dapat membantu,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
519,83,"Malam dok, sya mau bertanda, papa saya umur 63 thn",q,b,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,83,"sedang minum obat rifampicin, isoniazid, pyrazinamide, ethambutol hydrochloride sudah berjalan 8 hari",q,b,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
521,83,"setelah diminum kondisinya makin lemah, susah makan, mual, sesak nafas, sakit dada kalau batuk",q,b,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
522,83,Apa harus stop minum obatnya? Apa yang harus di buat dok? Mohon infonya,q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
523,84,"Halo Davit, Obat-obatan yang dikonsumsi ayah anda adalah obat anti tuberkulosis (OAT)",a,b,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
524,84,"OAT memiliki beberapa efek samping yaitu: INH: Otot lemas, kesemutan, mual dan muntah",a,b,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
525,84,"Rifampisin: demam, menggigil, nyeri tulang, mual, muntah, nyeri perut, diare, tidak nafsu makan, gatal, hepatitis imbas obat, purpura, anemia, gagal ginjal, sesak napas, dan syok, serta menyebabkan warna merah pada urin, air mata, air liur, dan keringat",a,b,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
526,84,"Pirazinamid: hepatitis imbas obat, nyeri sendi, asam urat, demam, mual, kemerahan",a,b,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
527,84,Etambutol: gangguan penglihatan dan buta warna merah hijau,a,b,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
528,84,"Sreptomisin: kerusakan saraf keseimbangan dan pendengaran, demam, nyeri kepala, muntah, dan kemerahan pada kulit",a,b,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
529,84,OAT harus dikonsumsi sesuai anjuran dokter dan tidak boleh berhenti minum OAT sebelum selesai masa pengobatan,a,b,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
530,84,OAT dikonsumsi selama 6 bulan,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,84,Ada kemungkinan keluhan ayah anda merupakan efek samping OAT,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,84,Sebaiknya ayah anda melakukan kontrol dengan dokter yang merawat ayah anda agar dilakukan pemeriksaan lebih lanjut untuk mengetahui penyebab keluhan sehingga ayah anda dapat diberikan penanganan yang tepat,a,b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
533,84,"Berikut informasi yang dapat anda baca untuk menambah wawasan: Tuberkulosis / TB Terimakasih dan semoga membantu, dr Devika Y",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
534,85,Dok saya mau tanya,q,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,85,Saya pria 27th bb 93kg tggi 168 Saya melakukan medical check up saya divonis gangguan fungsi hati dan darah,q,b,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
536,85,Apa penyebab dan penanggulangannya dok,q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
537,85,Juga agar cepat normal kembali Terima kasih,q,b,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
538,86,"Halo Aryawartana, Adakah kondisi yang membuat Anda merasa tidak nyaman selama ini ?        ",a,b,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
539,86,"  Dari data yang Anda berikan, saya telah menghitung indeks massa tubuh Anda dan hasilnya adalah obesitas (kegemukan)",a,b,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
540,86,Penting Anda ketahui bahwa obesitas merupakan berat badan berlebih akibat akumulasi lemak yang sangat tinggi dalam tubuh,a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
541,86,"Terkadang kegemukan dianggap sepele atau hanya masalah dalam kosmetik saja, namun sesungguhnya obesitas adalah ""modal"" untuk berkembangnya berbagai penyakit seperti diabetes mellitus, tekanan darah tinggi, aterosklerosis, dislipidemia, hingga penyakit jantung koroner",a,b,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
542,86,Semua penyakit tersebut terlihat saling berkaitan satu sama lain sehingga kemunculan salah satunya harus diwaspadai sebagai potensi munculnya penyakit lainnya,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,86,"Misalkan saja, akibat obesitas, lemak kolesterol jahat dalam darah Anda begitu tinggi sehingga lemak akan tersebut akan terakumulasi dan membentuk suatu plak dalam pembuluh darah",a,b,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
544,86,"Bila kemudian plak ini terlepas, maka ia akan mengalir bersama darah dan menyumbat pembuluh darah jantung yang begitu kecil, maka muncullah sindrom koroner akut (penyakit jantung koroner)",a,b,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
545,86,Di samping itu literatur menyebutkan bahwa obesitas dapat mempengaruhi kesuburan,a,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
546,86,"Terkait gangguan hati dan juga darah yang disampaikan pada dokter Anda, sebaiknya Anda menanyakan lebih detail penyakit hati apakah yang dimaksudkan, begitu pula dengan penyakit darah",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
547,86,Kedua penyakit tersebut dapat saja akibat obesitas yang Anda alami,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,86,Akan lebih baik bila Anda langsung berkonsultasi kembali dengan membawa hasil med check up Anda,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
549,86,Pengobatan tentu sangat bergantung pada masalah klinis dan hasil lab Anda,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
550,86,"Bila lemak darah Anda tinggi, maka Anda akan mendapatkan obat-obatan seperti simvastatin/atorvastatin",a,b,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
551,86,Suplemen hati juga mungkin membantu,a,b,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
552,86,Akan tetapi lebih baik diputuskan bersama dengan dokter Anda,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
553,86,"Penting bagi Anda menurunkan berat badan Anda untuk mencegah penyakit-penyakit yang tidak kita inginkan di kemudian hari, terlebih dengan usia Anda yang masih reproduktif",a,b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
554,86,"Berikut hal-hal yang dapat Anda lakukan di rumah, yakni merubah life style dengan:  - mengurangi makanan berkalori tinggi (terutama lemak jahat), seperti junk food atau fast food dan hindari dalam jumlah/porsi yang besar  - berolahraga teratur minimun 30 menit sehari atau 150 menit dalam seminggu  - memperbanyak konsumsi buah dan sayuran  - mengonsumsi makanan dengan dengan kadar PUFA tinggi seperti alpokat, salmon, tuna, tauge karena PUFA merupakan lemak tak jenuh yang baik untuk tubuh ",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
555,86,Anda juga dapat membaca artikel berikut Obesitas,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
556,86," Sekian, semoga bermanfaat dr Yoni Cahyati",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
557,87,"selamat pagi dok, saya kemarin di periksa di rs kemudian ct scan,tes darah dan menunjukan adanya penyumbatan pembuluh darah ke otak,kolesterol saya normal , ",q,b,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
558,87,"tetapi saya di haruskan mengikuti kemoterapi di rs tersebut dok,,",q,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
559,87,apakah penyumbatan pembuluh darah harus dengan kemoterapi tahap penyembuhannya?? terimakasih :-),q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
560,88,Halo Mutia,a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
561,88,Terimakasih atas pertanyaan Anda,a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
562,88,"Perlu Anda ketahui sebelumnya bahwa penyebab paling tersering yang menimbulkan penyumbatan pembuluh darah adalah aterosklerosis, dimana penyumbatan terjadi akibat keruasakan dinding pembuluh darah",a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
563,88,"Sedangkan penyebab dari aterosklerosis sendiri paling banyak dikarenakan hipertensi ( penyakit darah tinggi ), diabetes mellitus ( penyakit kencing manis ), kadar koleseterol yang tinggi dalam darah, merokok, dll",a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
564,88,"Ciri - ciri atau gejala yang diakibatkan oleh karena penyumbatan pembuluh darah otak tergantung dari bagian otak mana yang tersumbat, sebagai contoh=== bila pada poembuluh darah yang mengatur fungsi penglihatan, maka akan menyebabkan gangguan penglihatan",a,b,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
565,88,Pengobatan dari penyumbatan pembuluh darah bisa dilakukan dengan cara pengonsumsian obat - obatan atau dengan cara operasi untuk menhilangkan penyumbatan,a,b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
566,88,Cobalah tanyakan kembali hal ini dengan Dokter Anda agar segala sesuatunya terang dan jelas,a,b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
567,88,"Demikian penjelasan yang dapat kami sampaikan, semoga bermanfaat. Salam, Dr Jati",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
568,89,"Assalamualaikum, saya tadi tes ecg dan dari hasil tes tsb diketahui adanya penyumbatan pada pemubuluh darah di janung",q,b,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
569,89,"Pertanyaan saya, apa penyebab penyumbatan pembuluh darah di jantung dan apakah pengobatannya harus dengan operasi atau bisa dengan pengobatan biasa saja?",q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
570,90,"Waalaikumsalam, selamat siang penyumbatan jantung terjadi pada pembuluh darah koroner yang berfungsi menyuplai oksigen ke otot-otot jantung",a,b,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
571,90,penyumbatan jantung umumnya disebbakan akibat adanya penumpukan plak pada dinding pembuluh darah jantung,a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
572,90,"timbunan plak ini dalam dunia medis disebut dengan aterosklerosisi yang terbentuk dari kolestrol, lemak, kalsium dan bahan pembekuan darah",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
573,90,"ada beberapa faktor resiko yang dapat menyebabkan terjadinya hal tersebut seperti memiliki riwayat penyakit jantung dalam keluarga, memiliki kadar kolestrol dan trigliserida tinggi, menghidap obesitas, tekanan darah tinggi, memiliki gaya hidup tidak sehat pengobatan dapat dilakukan sesuai dengan keparahan dan keberhasilan pengobatan bisa dengan konsumsi obat bisa pula dengan tindakan berupa pemasangan ring hingga operasi",a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
574,90,jadi sebenarnya dengan obatan bisa yang diberikan dokter hanya saja seperti saya jelaskaana sebelumnya tergantung tingkat keparahan dan kebersihlan dalam pengobatan melalui oral,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
575,90,jadi konsultasikan lebih lanjut ke dokter jantung ya,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
576,90,semoga dapat membantu,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
577,91,"selamat siang Dok, saya ingin bertanya",q,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
578,91,kondisi Om saya ( 65 th) saat ini sedang berada di ICUdengan ventilator dan tindakan penyedotan cairan sebuah RS di Jkt,q,b,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
579,91,Dia menderita diabet sejak usia 40 th,q,b,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
580,91,sudah pasang ring krn ada penyumbatan dipasang kira 6 tahun yang lalu,q,b,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
581,91,2 bln lalu dia mengeluh nafasnya lebih sesak,q,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,91,menurut dokter ada 2 kemungkinan ada sumbatan baru atau ring kotor,q,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,91,"lalu diberi obat untuk membersihkan ring, sdh diminum 2 bln tdk ada perbaikan",q,b,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
584,91,semakin sesak dan ngos2 an,q,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
585,91,malam minggu lalu terkena serangan jantung dan ternyata paru - parunya penuh cairan,q,b,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
586,91,saya ingin tanya kira - dengan kondisi begini tindakan apa saja yang dilakukan dan kemungkinan fungsi2 organ pentingnya? terima kasih infonya Dok,q,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,92,"Alo, terimakasih atas pertanyaannya",a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
588,92,Sesak napas bisa terjadi karena banyak hal,a,b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
589,92,"Apabila menilik dari kondisi om Anda, yang memiliki riwayat diabetes, serangan jantung, dan sudah dipasangkan ring, maka mungkin penyebabnya adalah, Serangan jantung yang kambuh kembali, Diabetik ketoasidosis",a,b,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
590,92,"Faktor lain, misalnya: Gangguan pernapasan, seperti pneumonia, efusi paru, asma, bronkhitis",a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
591,92,"Gangguan pencernaan, seperti gastritis, GERD, obstruksi usus",a,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,92,"Gangguan jantung lainnya, seperti lemah jantung, gagal jantung",a,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,92,"Alergi, Gangguan psikis, seperti gangguan kecemasan, gangguan psikosomatik",a,b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
594,92,"Keterangan Anda yang menyebut bahwa om Anda kambuh serangan jantungnya dan mengalami penumpukan cairan di paru (pneumonia atau efusi pleura), selain bisa membuat beliau sesak, kedua kondisi ini juga sangat berisiko mencetuskan komplikasi yang berbahaya jika tidak segera ditangani",a,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
595,92,"Kondisi om Anda sepatutnya dipasrahkan penanganannya ke dokter penyakit dalam, dokter paru, atau dokter jantung yang merawat",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
596,92,"Tergantung kondisinya, nantinya penanganan yang diberikan bisa berbeda, bisa diberikan obat, dilakukan pemasangan ring kembali, disedot cairan di parunya, dan sebagainya",a,b,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
597,92,Semoga membantu ya,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
598,93,Halo dok,q,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,93,Saya mau tanya jika HR menunjukan angka 58 sampai 64 dan tekanan darah 97/57 bagaimana kondisinya?,q,b,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
600,94,"Alo, terimakasih atas pertanyaannya",a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
601,94,Frekuensi detak jantung yang normal ialah berkisar antara 60 hingga 100 kali permenit,a,b,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
602,94,"Sedangkan, tekanan darah normalnya ialah berkisar antara 90/60 hingga 120/80 mmHg",a,b,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
603,94,"Merujuk pada kondisi yang Anda sebutkan, agaknya hal ini bisa jadi merupakan variasi detak jantung dan tekanan darah yang wajar, misalnya karena dipengaruhi oleh usia, waktu pengukuran, aktifitas yang sedang dijalani, atau juga pengaruh pengobatan tertentu",a,b,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
604,94,"Akan tetapi, bisa jadi juga kondisi ini menandakan suatu penyakit, misalnya: Gangguan jantung, seperti serangan jantung, penyakit jantung bawaan, miokarditis, kardiomiopati",a,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,94,"Gangguan keseimbangan elektrolit, utamanya kalium dan kalsium",a,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,94,"Gangguan hormon, misalnya hipotiroidisme, diabetes",a,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,94,"Faktor lain, seperti gangguan peradangan, apnea tidur obstruktif, anemia, kebiasaan merokok, alkoholisme, stres atau cemas berlebihan, dan sebagainya",a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
608,94,"Jika Anda mendapati penderita dengan kondisi demikian, baiknya Anda mendampinginya periksa ke dokter atau dokter penyakit dalam agar ditangani dengan baik",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
609,94,"Tergantung hasil penilaian dokter, penanganan yang diberikan nantinya bisa berbeda",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
610,94,"Kemungkinan besar, untuk menentukan tatalaksana yang tepat, dokter akan mengarahkan orang tersebut untuk menjalani dulu pemeriksaan darah, rekam jantung, atau tes penunjang lainnya",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
611,94,Semoga membantu ya,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
612,95,"Halo dok, ayah saya denyut jantungnya kurang dari 60bpm dan kadangkala merasa pusing, pandangan buram, dan rasa ingin pingsan",q,b,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
613,95,Bagaimanakah cara menanganinya ya dok?,q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
614,96,"Alo, selamat dore detak jantung orang dewasa saat berisitirahat berkisar 60-100 kali per menit",a,b,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
615,96,"dimana banyak faktor yang dapat mempengaruhi laju detak jantung normal seperti aktivitas yang dilakukan, tingkat kebugaran, suhu udara, efek samping obat-obatan, emosi dan ukuran tubuh",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
616,96,detak jantung dibawah kisaran normal atau dibawha 60 kali per menit dalam dunia medis disebut dengan bradikardi,a,b,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
617,96,bradikardi merupakan suatu kondisi jantung berdetak lebih lambat dari biasanya,a,b,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
618,96,"kondisi ini dikatakan normal jika kondisi tersebut terjadi pada orang yang sedang tidur, remaja atau atlet",a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
619,96,namun jika disertai gejala seperti pusing maka kondisi ini bisa diakibatkan adanya gangguan pada aktivitas listri jantung,a,b,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
620,96,"penyebabnya dari gangguan ini dapat berbeda-beda setiap orang diantaranya akibat : kerusakan jaringan jantung akibat pertambahan usia, serangan jantung, ketidakseimbangan elektrolit dalam darah, efek akibat konsumsi obat-obatan, stres dan gangguan kecemasan",a,b,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
621,96,"detak jantung yang melambat akan menimbulkan gangguan pada organ dan jaringan tubuh akibat tidak mendapat pasokan darah yang cukup, nah ketika pasokan darah ke organ dan jaringan tubuh terganggu maka akan timbul gejala pusing, lemas hingga pingsan",a,b,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
622,96,"saran saya jika sudah menimbulkan gejal sebaiknya untuk segera menemui dokter secara langsung agar dilakukan pemeriksaan lebih lanjut dan penangnan sedini mungkin, agar komplikasi dapat dicegah",a,b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
623,96,untuk pengobatannya harus disesuai kan dengan penyebab yang mendasari dan tingkat keparahannya,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,96,"jadi harus menemui dokter secara langsung agar dilakukan berbagai pemeriksaan seperti proses tanya jawab, pemeriksaan fisik hingga pemeriksaan tambahan seperti rekam jantung dan cek darah serta lainnya jika diperlukan dengan begitu dapat diberikan penangnan sesuai penyebab yang mendasari",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
625,96,"selain itu untuk dirumah saya saranakn agar kelola rasa stres, konsumsi makanan yang bergizi seimbang dan rendah garam",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
626,96,demikian info yang bisa saya berikan,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
627,97,"Malam dok, akhir² ini dada kiri sy sering kekancing dn susah bgt buat nafas, ",q,b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
628,97,kira² itu penyebabnya apa yaa :( makasih dok,q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
629,98,Alo Terimakasih sudah mengajukan pertanyaan pada Alodokter,a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
630,98,Keluhan nyeri dada sebelah kiri disebabkan oleh berbagai hal,a,b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
631,98,Penyebab perlu diketahui untuk menghindari komplikasi lebih lanjut,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,98,"Beberapa hal yang mungkin menjadi penyebab nyeri dada kiri yaitu: Serangan jantung,  GERD (gastro-esophageal reflux disease), Angina, Masalah pada paru-paru (pneumonia, pleuritis), Cedera pada dada(otot tertarik, saraf tertekan, tulang dada/ rusuk retak, memar di dada), Gangguan mental (gangguan psikosomatik,stres)",a,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
633,98,"Perlunya pemeriksaan fisik pada lokasi dada, suara paru-paru dan suara jatung",a,b,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
634,98,"Diperlukan juga informasi terkait keluhan saat ini, kapan pertama kali muncul, seberapa sering terjadi, pemicu keluhan, masalah psikologis yang mungkin dimiliki, riwayat aktivitas harian/ olahraga, riwayat penyakit serta pengobatan yang pernah/sedang dijalani",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
635,98,Pemeriksaan penunjang seperti foto rontgen dada dan rekam jantung (EKG) mungkin diperlukan,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
636,98,Penanganan tergantung dari penyebab,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
637,98,"Maka dari itu, anda sebaiknya segera memeriksakan diri ke IGD terdekat untuk mendapatkan penanganan segera dan tepat dari dokter sehingga dapat terhindar dari komplikasi yang tidak diharapkan",a,b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
638,98,Sementara hal-hal yang dapat anda lakukan adalah: ,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,98,Istirahat cukup dan menghindari aktivitas berlebih sehingga terhindar dari kelelahan,a,b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
640,98,Makan makanan dengan pola gizi seimbang,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
641,98,Memenuhi kebutuhan cairan sekitar 8 gelas per hari agar tubuh terhidrasi,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
642,98,Mengelola stres dengan baik,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
643,98,"Tetap menjaga protokol kesehatan seperti menjaga jarak, menghindari kerumunan, mencuci tangan dan memakai masker",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
